,name,address.streetAddress,address.streetNumber,address.addressLocation,address.postalCode,geoposition.longitude,geoposition.latitude,Timestamp,Nombre de Cambio disponibles
187,Tomberg,Place du Tombergplein,4,Woluwe-Saint-Lambert,1200,4.42649513,50.84306123,Sunday 24 Oct 12 H,1.0
188,Vandervelde,Av Emile Vanderveldelaan,119,Woluwe-Saint-Lambert,1200,4.44996309,50.84773867,Sunday 24 Oct 12 H,2.0
189,Franciscains,Chant d'Oiseau Vogelzang,2,Woluwe-Saint-Pierre,1150,4.41826111,50.82756461,Sunday 24 Oct 12 H,1.0
190,Léopold / Leopold,Av de Tervu(e)renlaan,253,Woluwe-Saint-Pierre,1150,4.4144503,50.83561413,Sunday 24 Oct 12 H,2.0
191,Mimosas,Avenue des Mimosaslaan,128,Woluwe-Saint-Pierre,1150,4.41041661,50.82496365,Sunday 24 Oct 12 H,1.0
192,Montgomery,Avenue deTervu(e)renlaan,195,Woluwe-Saint-Pierre,1150,4.40894812,50.83697716,Sunday 24 Oct 12 H,6.0
193,Orée / Bosrand,Rue au Bois Bosstraat,528,Woluwe-Saint-Pierre,1150,4.45782575,50.82454985,Sunday 24 Oct 12 H,1.0
194,Sainte-Alix,Parvis Sainte-Alixvoorpln,32,Woluwe-Saint-Pierre,1150,4.4617613,50.828322,Sunday 24 Oct 12 H,2.0
195,Stockel / Stokkel,avenue d'Ophemlaan,1,Woluwe-Saint-Pierre,1150,4.46555614,50.84171135,Sunday 24 Oct 12 H,2.0
196,Thielemans,Av Charles Thielemanslaan,93,Woluwe-Saint-Pierre,1150,4.42722962,50.8365287,Sunday 24 Oct 12 H,3.0
175,3 Tilleuls 3 Linden,Berensheide,6,Watermael-Boitsfort,1170,4.41358859,50.80343119,Sunday 24 Oct 12 H,1.0
149,Lambermont,Boulevard Lambermontlaan,374,Schaerbeek,1030,4.38624733,50.8634168,Sunday 24 Oct 12 H,1.0
174,Vivier d'Oie,Av Prin(s)ce de Lignelaan,46,Uccle,1180,4.3712016,50.795678,Sunday 24 Oct 12 H,1.0
172,Vander Elst,Pl Jean Vander Elstplein,2,Uccle,1180,4.33439344,50.8034023,Sunday 24 Oct 12 H,2.0
151,Meiser,Place Meiserplein,15,Schaerbeek,1030,4.39804173,50.85543965,Sunday 24 Oct 12 H,3.0
152,Patrie / Vaderland,Rue Chardons Distelsstr,2,Schaerbeek,1030,4.39244323,50.85648144,Sunday 24 Oct 12 H,1.0
153,Plasky,Av Eugène Plaskylaan,7,Schaerbeek,1030,4.3954331,50.8480115,Sunday 24 Oct 12 H,2.0
154,Progrès,Suzanne Tassier,92,Schaerbeek,1030,4.3615637,50.86292547,Sunday 24 Oct 12 H,1.0
155,Reine/Koningin,Place dl Reine Koninginpl,9,Schaerbeek,1030,4.36905963,50.85943859,Sunday 24 Oct 12 H,1.0
156,Riga,Square Rigasquare,30,Schaerbeek,1030,4.38559949,50.87403498,Sunday 24 Oct 12 H,3.0
157,Stephenson,Place Stephensonplein,17,Schaerbeek,1030,4.36957627,50.87106889,Sunday 24 Oct 12 H,1.0
158,Terdelt,Avenue Docteur Dejaselaan,44,Schaerbeek,1030,4.39027995,50.86853895,Sunday 24 Oct 12 H,2.0
159,Train World,Avenue Monplaisirlaan,477,Schaerbeek,1030,4.3785348,50.8774372,Sunday 24 Oct 12 H,2.0
160,Verboekhoven,Rue d'Anethanstraat,3,Schaerbeek,1030,4.37532898,50.87198623,Sunday 24 Oct 12 H,1.0
161,Bascule,Rue Vanderkinderestraat,566,Uccle,1180,4.3673372,50.8146267,Sunday 24 Oct 12 H,2.0
162,Calevoet/Kalevoet,Rue Egide Van Ophemstraat,20,Uccle,1180,4.3318209,50.7918003,Sunday 24 Oct 12 H,3.0
163,Cavell,Rue Marie Depagestraat,27,Uccle,1180,4.3566854,50.8128004,Sunday 24 Oct 12 H,2.0
164,Coghen,Av 7Bonniers 7bunderslaan,14,Uccle,1180,4.33807075,50.81345323,Sunday 24 Oct 12 H,1.0
165,Danco,Place Emile Dancoplein,13,Uccle,1180,4.33740556,50.80029167,Sunday 24 Oct 12 H,1.0
166,De Fré,Av Observatoire Sterrenln,1-3,Uccle,1180,4.3715387,50.8049826,Sunday 24 Oct 12 H,1.0
167,Dieweg,Dieweg,123,Uccle,1180,4.3484316,50.7961937,Sunday 24 Oct 12 H,3.0
168,Fort-Jaco,Vieille Rue du Moulin,364,Uccle,1180,4.37421425,50.78985698,Sunday 24 Oct 12 H,1.0
169,Houzeau,Avenue Houzeaulaan,25,Uccle,1180,4.3590651,50.8033014,Sunday 24 Oct 12 H,1.0
170,Marlow,Sq Georges Marlowsquare,4 - 5,Uccle,1180,4.34077246,50.80169079,Sunday 24 Oct 12 H,3.0
171,Montjoie,Avenue Montjoielaan,229,Uccle,1180,4.3572382,50.8100711,Sunday 24 Oct 12 H,1.0
173,Vanderkindere,Av des Ormeaux Olmpjesln,4,Uccle,1180,4.34731246,50.81155433,Sunday 24 Oct 12 H,4.0
98,Amnesty,Sq Amnesty Intl square,533,Jette,1090,4.32799879,50.86926676,Sunday 24 Oct 12 H,1.0
97,Vieux Tilleul/Linde,Sq duTilleul Oude-lindesq,16,Ixelles,1050,4.392323,50.807842,Sunday 24 Oct 12 H,2.0
96,ULB,Av Adolphe Buyllaan,110,Ixelles,1050,4.38288337,50.81581977,Sunday 24 Oct 12 H,2.0
25,Fontainas,Rue d'Anderlechtstraat,1,Bruxelles,1000,4.34579206,50.84527589,Sunday 24 Oct 12 H,3.0
26,Gudule / Goedele,P Sainte-Gudule Goedelepl,19,Bruxelles,1000,4.36023878,50.84742188,Sunday 24 Oct 12 H,1.0
27,Gutenberg,Square Gutenbergsquare,5,Bruxelles,1000,4.37750459,50.84765424,Sunday 24 Oct 12 H,1.0
28,Louise / Louiza,Bld de Waterloolaan,76,Bruxelles,1000,4.35389042,50.83555766,Sunday 24 Oct 12 H,5.0
29,Luxembourg,rue d'Arlon Aarlenstraat,32,Bruxelles,1000,4.372196,50.839493,Sunday 24 Oct 12 H,2.0
30,Meeûs,Square de Meeûssquare,35,Bruxelles,1000,4.3693687,50.8407364,Sunday 24 Oct 12 H,1.0
31,Midi / Zuid,Rue Instruction Onderwijs,159,Saint-Gilles,1060,4.333127,50.835224,Sunday 24 Oct 12 H,5.0
32,Pacheco,Boulevard Pachecolaan,11,Bruxelles,1000,4.36246,50.852368,Sunday 24 Oct 12 H,1.0
33,Porte de Namur,Bld du Regentlaan,8,Bruxelles,1000,4.36234474,50.83905044,Sunday 24 Oct 12 H,5.0
34,Sainte-Catherine,QuaiAuBois Timmerhoutkaai,3,Bruxelles,1000,4.34633995,50.85459203,Sunday 24 Oct 12 H,2.0
35,Schuman,Bld Charlemagnelaan,47,Bruxelles,1000,4.3825525,50.84623676,Sunday 24 Oct 12 H,6.0
36,Solbos / Solbosch,Avenue Jeannelaan,44,Bruxelles,1000,4.38011307,50.81492499,Sunday 24 Oct 12 H,3.0
37,STIB / MIVB,Treurenberg,25,Bruxelles,1000,4.3624355,50.8475564,Sunday 24 Oct 12 H,1.0
38,Tour&Taxis,Avenue du Port Havenlaan,86C,Bruxelles,1000,4.34947234,50.8641173,Sunday 24 Oct 12 H,2.0
39,Vleurgat,Avenue Louis(a)e laan,368,Bruxelles,1050,4.36986566,50.82170253,Sunday 24 Oct 12 H,3.0
40,Yser /  IJzer,Av Héliport Helihavenlaan,7,Bruxelles,1000,4.3510939,50.8582036,Sunday 24 Oct 12 H,3.0
41,Acacias,Place des Acaciasplein,2,Etterbeek,1040,4.3916214,50.8327204,Sunday 24 Oct 12 H,1.0
42,Armée/Leger,Av. de l'Armée Legerlaan,2,Etterbeek,1040,4.40477729,50.83768182,Sunday 24 Oct 12 H,1.0
43,Braffort,Rue Bâtonnier Braffortstr,65,Etterbeek,1040,4.40531582,50.8390984,Sunday 24 Oct 12 H,1.0
44,Chasse / Jacht,Av Casernes Kazernenlaan,16,Etterbeek,1040,4.39042479,50.82966405,Sunday 24 Oct 12 H,2.0
45,Etterbeek / Station,Av Nouvelle Nieuwelaan,191,Etterbeek,1040,4.38964158,50.82315634,Sunday 24 Oct 12 H,1.0
24,Docks,Bld Lambermontlaan,1,Bruxelles,1000,4.37413043,50.88001674,Sunday 24 Oct 12 H,1.0
46,Germoir / Mouterij,Av Victor Jacobslaan,90,Etterbeek,1040,4.38116999,50.83011978,Sunday 24 Oct 12 H,1.0
23,Defacqz,Avenue Louis(a)e laan,156,Bruxelles,1050,4.36230183,50.82882883,Sunday 24 Oct 12 H,2.0
21,Chapelle / Kapel,Rue de Chapelle Kapellstr,21,Bruxelles,1000,4.35085684,50.84179943,Sunday 24 Oct 12 H,1.0
0,Bizet,Rue Henri Deleersstraat,33,Anderlecht,1070,4.29950595,50.82530986,Sunday 24 Oct 12 H,1.0
1,Conseil / Raad,Pl du Conseil Raadplein,17,Anderlecht,1070,4.329391,50.838838,Sunday 24 Oct 12 H,1.0
2,Eddy Merckx,Av Stellaires Sterremuur,20,Anderlecht,1070,4.28167591,50.81626502,Sunday 24 Oct 12 H,1.0
3,Luther King,Pl Martin Luther Kingpln,8,Anderlecht,1070,4.28559275,50.8261563,Sunday 24 Oct 12 H,1.0
4,Prince/Prins,Av Cdt Vander Meerenlaan,3,Anderlecht,1070,4.29959285,50.843786,Sunday 24 Oct 12 H,1.0
5,Scheut,Rue Démosthènestraat,40,Anderlecht,1070,4.31124784,50.842579,Sunday 24 Oct 12 H,1.0
6,Vaillance/Dapperheid,Rue de Formanoirstraat,33,Anderlecht,1070,4.30768132,50.83672647,Sunday 24 Oct 12 H,1.0
